name,count,edge,different colors,one color,transparent,inside,overlapping,dark color,open lid
harder_samples/Anlernbilder (173).jpg,2,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (1022).jpg,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (203).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (33).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (963).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (789).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (869).jpg,3,0,1,0,0,0,1,0,0
presorted/trial (149).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (1299).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (178).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (226).jpg,3,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (232).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1481).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (1106).jpg,1,0,0,0,1,0,0,0,0
presorted/trial (306).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (781).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (679).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (702).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (660).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (215).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (101).jpg,2,0,1,0,0,0,1,0,0
harder_samples/Anlernbilder (373).jpg,2,0,1,0,0,0,0,0,0
presorted/trial (1565).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (86).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (499).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (597).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (151).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1126).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (1224).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1150).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (106).jpg,2,0,1,0,1,1,0,0,0
presorted/trial (1322).jpg,2,0,1,0,1,1,1,0,0
presorted/trial (477).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (242).jpg,2,0,1,0,0,0,0,0,0
presorted/trial (1310).jpg,2,0,1,0,1,1,0,0,0
presorted/trial (573).jpg,1,0,0,0,1,0,0,0,0
cluttered/Anlerndaten (661).jpg,2,0,1,0,1,0,1,0,0
presorted/trial (111).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1025).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (136).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1498).jpg,2,0,1,0,0,1,1,0,0
cluttered/Anlerndaten (426).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (257).jpg,2,0,1,0,0,0,0,0,0
cluttered/Anlerndaten (441).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (654).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1204).jpg,2,0,1,0,1,1,0,0,0
presorted/trial (718).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (886).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1041).jpg,1,1,0,0,1,0,0,0,0
presorted/trial (439).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (697).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (164).jpg,3,0,1,0,1,0,1,0,0
harder_samples/Anlernbilder (106).jpg,3,0,1,0,1,0,1,0,0
cluttered/Anlerndaten (562).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (85).jpg,2,0,1,0,1,0,1,1,0
presorted/trial (1209).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (545).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (851).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (685).jpg,2,0,1,0,1,1,0,0,0
presorted/trial (1700).jpg,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (55).jpg,3,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (769).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (8).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (296).jpg,2,0,1,0,0,0,0,0,0
presorted/trial (756).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (354).jpg,2,0,1,0,1,0,1,0,0
cluttered/Anlerndaten (812).jpg,1,0,0,0,1,0,0,0,0
harder_samples/Anlernbilder (282).jpg,2,0,0,1,0,0,0,0,0
cluttered/Anlerndaten (129).jpg,2,0,0,1,0,0,1,0,0
presorted/trial (1269).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (9).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (1030).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (818).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (456).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (1033).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (890).jpg,1,1,0,0,1,0,0,0,0
presorted/trial (995).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (835).jpg,2,0,1,0,0,0,1,1,0
harder_samples/Anlernbilder (295).jpg,4,0,1,0,0,0,1,0,0
presorted/trial (1138).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (188).jpg,2,0,1,0,0,0,1,0,0
presorted/trial (1012).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (999).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (312).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (183).jpg,2,0,1,0,1,0,0,0,0
cluttered/Anlerndaten (544).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (202).jpg,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (951).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (337).jpg,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (478).jpg,2,0,1,0,0,0,1,0,0
harder_samples/Anlernbilder (315).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (84).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1232).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (256).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (1116).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (517).jpg,1,0,0,0,0,0,0,1,0
cluttered/Anlerndaten (943).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (502).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1043).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1437).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1013).jpg,2,0,1,0,0,1,0,0,0
cluttered/Anlerndaten (471).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (937).jpg,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (829).jpg,1,0,0,0,1,0,0,0,0
cluttered/Anlerndaten (569).jpg,1,0,0,0,1,0,0,0,0
harder_samples/Anlernbilder (382).jpg,3,0,1,0,1,1,1,0,0
harder_samples/Anlernbilder (205).jpg,5,0,1,0,1,1,1,0,0
harder_samples/Anlernbilder (163).jpg,2,0,0,1,0,0,0,0,0
presorted/trial (1233).jpg,2,0,1,0,1,1,0,0,0
cluttered/Anlerndaten (785).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (492).jpg,2,0,1,0,0,0,0,0,0
cluttered/Anlerndaten (642).jpg,2,0,0,1,0,0,1,0,0
presorted/trial (1253).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (209).jpg,1,0,0,0,1,0,0,0,0
presorted/trial (579).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (1389).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (329).jpg,2,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (248).jpg,3,0,1,0,0,0,1,1,0
presorted/trial (420).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (646).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (1044).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (95).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (458).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (316).jpg,1,0,0,0,0,0,0,0,1
presorted/trial (204).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (567).jpg,2,0,1,0,0,0,1,0,0
presorted/trial (670).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (278).jpg,2,0,0,1,0,0,0,0,0
cluttered/Anlerndaten (489).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1630).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (656).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (71).jpg,2,0,0,1,1,1,0,0,0
cluttered/Anlerndaten (200).jpg,4,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (356).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (95).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (403).jpg,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (516).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (481).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (871).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (265).jpg,3,0,1,0,0,0,1,0,0
harder_samples/Anlernbilder (405).jpg,2,0,0,1,0,0,1,0,0
presorted/trial (1467).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (575).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (708).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (673).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (148).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (14).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (543).jpg,1,0,0,0,1,0,0,0,0
presorted/trial (1556).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1114).jpg,1,0,0,0,1,0,0,0,0
cluttered/Anlerndaten (354).jpg,1,0,0,0,1,0,0,0,0
harder_samples/Anlernbilder (87).jpg,2,0,1,0,1,0,0,0,0
cluttered/Anlerndaten (383).jpg,5,0,1,0,0,0,1,0,0
presorted/trial (1690).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (686).jpg,3,0,1,0,1,0,1,0,0
harder_samples/Anlernbilder (533).jpg,2,0,1,0,0,0,0,1,0
cluttered/Anlerndaten (743).jpg,2,0,1,0,0,0,1,0,0
presorted/trial (1168).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (352).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1450).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (102).jpg,2,0,0,1,0,0,1,0,0
harder_samples/Anlernbilder (305).jpg,2,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (816).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (873).jpg,1,0,0,0,0,0,0,1,0
presorted/trial (1039).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1416).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (442).jpg,2,0,1,0,1,0,0,0,0
cluttered/Anlerndaten (806).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1329).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (838).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (472).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (290).jpg,2,0,1,0,0,0,1,0,0
harder_samples/Anlernbilder (540).jpg,2,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (373).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (315).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (867).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (227).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (385).jpg,2,0,1,0,0,0,1,0,0
presorted/trial (1214).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (353).jpg,2,0,1,0,1,1,1,0,0
harder_samples/Anlernbilder (427).jpg,2,0,1,0,1,0,1,0,0
cluttered/Anlerndaten (884).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (778).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1550).jpg,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (669).jpg,2,1,1,0,0,0,0,0,0
presorted/trial (57).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (388).jpg,1,0,0,0,1,0,0,0,0
presorted/trial (208).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (369).jpg,1,0,0,0,0,0,0,1,0
presorted/trial (943).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (26).jpg,3,0,1,0,1,1,0,0,0
presorted/trial (466).jpg,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (933).jpg,2,0,1,0,1,1,1,0,0
presorted/trial (131).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1193).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (1023).jpg,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (883).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (262).jpg,2,0,1,0,0,0,1,0,0
presorted/trial (1339).jpg,1,0,0,0,1,0,0,0,0
presorted/trial (551).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (823).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (882).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (32).jpg,2,0,0,1,0,0,0,0,0
harder_samples/Anlernbilder (318).jpg,4,0,1,0,1,1,1,0,0
harder_samples/Anlernbilder (161).jpg,2,0,0,1,0,0,1,0,0
presorted/trial (1010).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (267).jpg,2,0,1,0,1,0,1,0,0
presorted/trial (1047).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (113).jpg,2,0,1,0,0,0,0,0,0
presorted/trial (165).jpg,2,0,1,0,1,1,1,0,0
presorted/trial (1485).jpg,1,0,0,0,1,0,0,0,0
presorted/trial (93).jpg,2,0,0,1,1,1,0,0,0
cluttered/Anlerndaten (744).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (109).jpg,2,0,1,0,1,1,0,0,0
presorted/trial (733).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1174).jpg,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (1014).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (607).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (345).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (634).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (245).jpg,2,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (675).jpg,3,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (68).jpg,2,0,1,0,0,0,1,0,0
harder_samples/Anlernbilder (450).jpg,3,0,1,0,1,0,1,0,0
presorted/trial (1602).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (1315).jpg,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (129).jpg,3,0,1,0,1,1,1,0,0
presorted/trial (373).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (178).jpg,2,0,1,0,1,1,0,0,0
cluttered/Anlerndaten (189).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1390).jpg,2,0,1,0,1,1,1,0,0
harder_samples/Anlernbilder (387).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1420).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1194).jpg,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (992).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (829).jpg,1,0,0,0,0,0,0,1,0
presorted/trial (958).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (702).jpg,2,0,1,0,1,1,0,0,0
presorted/trial (1250).jpg,1,0,0,0,0,0,0,1,0
presorted/trial (39).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (371).jpg,3,0,1,0,0,0,1,0,0
harder_samples/Anlernbilder (546).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1624).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (116).jpg,4,0,1,0,1,1,1,1,0
presorted/trial (736).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1406).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (747).jpg,1,0,0,0,1,0,0,0,0
cluttered/Anlerndaten (942).jpg,2,0,0,1,0,0,0,0,0
presorted/trial (1035).jpg,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (521).jpg,3,0,0,1,0,0,1,0,0
harder_samples/Anlernbilder (312).jpg,2,0,1,0,0,0,1,0,0
presorted/trial (124).jpg,1,0,0,0,1,0,0,0,0
harder_samples/Anlernbilder (385).jpg,2,0,1,0,1,0,1,0,0
presorted/trial (100).jpg,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (90).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (596).jpg,2,0,1,0,0,1,1,0,0
presorted/trial (1038).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (859).jpg,1,0,0,0,1,0,0,0,0
presorted/trial (410).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (447).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (743).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (347).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (444).jpg,2,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (162).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1097).jpg,1,0,0,0,1,0,0,0,0
presorted/trial (55).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (166).jpg,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (172).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (880).jpg,2,0,1,0,0,0,0,0,0
cluttered/Anlerndaten (124).jpg,2,0,1,0,0,0,0,0,0
presorted/trial (367).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1291).jpg,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (414).jpg,2,0,0,1,0,0,0,0,0
presorted/trial (947).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (1387).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (238).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (12).jpg,2,0,0,1,0,0,1,0,0
presorted/trial (316).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (301).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (506).jpg,2,0,0,1,0,0,0,0,0
cluttered/Anlerndaten (479).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (279).jpg,2,0,1,0,0,0,1,1,0
presorted/trial (667).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (272).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (507).jpg,2,0,1,0,0,0,1,1,0
presorted/trial (275).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (493).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (436).jpg,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (365).jpg,3,0,1,0,1,1,1,0,0
presorted/trial (1093).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (38).jpg,4,0,1,0,0,0,1,0,0
presorted/trial (203).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (243).jpg,1,0,0,0,0,0,0,1,0
presorted/trial (1006).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1483).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (180).jpg,3,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (664).jpg,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (349).jpg,4,0,1,0,1,0,1,0,0
cluttered/Anlerndaten (255).jpg,2,0,1,0,0,0,1,0,0
presorted/trial (1515).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (524).jpg,3,0,1,0,1,1,1,0,0
presorted/trial (673).jpg,2,0,1,0,1,1,0,0,0
harder_samples/Anlernbilder (217).jpg,3,0,0,1,1,1,1,0,0
cluttered/Anlerndaten (784).jpg,3,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (244).jpg,3,0,1,0,1,0,1,0,0
presorted/trial (334).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (774).jpg,1,0,0,0,1,0,0,0,0
harder_samples/Anlernbilder (23).jpg,4,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (924).jpg,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (479).jpg,3,0,1,0,0,1,1,0,0
presorted/trial (821).jpg,2,0,0,1,1,1,0,0,0
presorted/trial (1129).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1576).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (699).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1212).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (66).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (114).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (381).jpg,2,0,1,0,0,0,1,0,0
harder_samples/Anlernbilder (498).jpg,3,0,1,0,0,0,1,0,0
presorted/trial (962).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (28).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1634).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (355).jpg,3,0,1,0,0,0,1,0,0
presorted/trial (848).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (212).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1110).jpg,2,0,1,0,1,0,1,0,0
cluttered/Anlerndaten (987).jpg,2,0,1,0,0,0,0,1,0
presorted/trial (372).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (353).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (8).jpg,2,0,1,0,1,1,1,0,0
cluttered/Anlerndaten (333).jpg,2,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (780).jpg,2,0,1,0,1,0,1,0,0
presorted/trial (1640).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1007).jpg,1,0,0,0,1,0,0,0,0
cluttered/Anlerndaten (413).jpg,2,0,1,0,0,0,1,0,0
presorted/trial (1073).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1658).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1381).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (1108).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (893).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (560).jpg,2,0,0,1,0,0,1,0,0
presorted/trial (1631).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (377).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1171).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (780).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (547).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1627).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (1419).jpg,2,0,1,0,1,1,0,0,0
presorted/trial (760).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (444).jpg,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (202).jpg,3,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (876).jpg,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (77).jpg,2,0,1,0,0,0,1,0,0
harder_samples/Anlernbilder (254).jpg,2,0,1,0,0,0,1,0,0
harder_samples/Anlernbilder (299).jpg,2,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (391).jpg,3,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (370).jpg,1,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (284).jpg,3,0,1,0,1,1,1,0,0
presorted/trial (189).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (14).jpg,1,0,0,0,0,0,0,0,1
cluttered/Anlerndaten (285).jpg,2,0,1,0,0,0,1,0,0
cluttered/Anlerndaten (457).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (414).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (624).jpg,1,0,0,0,0,0,0,1,0
cluttered/Anlerndaten (1007).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (261).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (474).jpg,1,0,0,0,1,0,0,0,0
presorted/trial (1692).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (735).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (50).jpg,1,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (896).jpg,1,0,0,0,0,0,0,0,0
presorted/trial (357).jpg,1,0,0,0,1,0,0,0,0
cluttered/Anlerndaten (65).jpg,0,0,0,0,0,0,0,0,0
presorted/trial (808).jpg,0,0,0,0,0,0,0,0,0
cluttered/Anlerndaten (1040).jpg,0,0,0,0,0,0,0,0,0
harder_samples/Anlernbilder (451).jpg,1,0,0,0,0,0,0,0,0
